NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,
50035,5035,Central County Transportation Authority,Inactive,Full Reporter,43723,"Kalamazoo, MI",VP,DO,Bus,,,,,"12,030 ","13,258 ","14,363 ","17,387 ","7,563 ","6,062 ","8,963 ","14,020 ",,,,,,,,,,,,,,
50036,5036,Capital Area Transportation Authority,Active,Full Reporter,47719,"Lansing, MI",DR,DO,Bus,"71,352 ","72,162 ","108,091 ","119,657 ","141,602 ","150,251 ","145,974 ","134,066 ","113,604 ","112,229 ","127,905 ","140,709 ","143,280 ","156,975 ","153,264 ","146,609 ","138,715 ","142,131 ","90,705 ","88,593 ","111,416 ","113,972 ","122,407 ","134,555 ","33,353 ",
50036,5036,Capital Area Transportation Authority,Active,Full Reporter,47719,"Lansing, MI",DR,PT,Bus,"349,059 ","308,261 ","303,129 ","308,668 ","331,757 ","353,347 ","356,728 ","349,173 ","346,599 ","371,247 ","386,791 ","369,826 ","375,795 ","364,575 ","340,902 ","354,398 ","362,104 ","341,748 ","176,767 ","179,794 ","193,020 ","224,487 ","254,114 ","267,720 ","72,173 ",
50036,5036,Capital Area Transportation Authority,Active,Full Reporter,47719,"Lansing, MI",MB,DO,Bus,"7,514,137 ","7,445,101 ","8,575,187 ","9,053,256 ","9,757,870 ","10,223,372 ","10,956,679 ","10,988,220 ","10,833,406 ","11,465,606 ","11,293,585 ","11,236,873 ","11,018,340 ","10,675,018 ","10,107,892 ","9,728,551 ","10,122,409 ","10,684,802 ","4,432,615 ","3,725,700 ","5,569,365 ","7,740,767 ","8,585,855 ","9,242,145 ","2,831,911 ",
50036,5036,Capital Area Transportation Authority,Inactive,Full Reporter,47719,"Lansing, MI",MB,PT,Bus,,,,,,,,,,,,,,,,,,,,,427 ,,,,,
50037,5037,County of Muskegon,Active,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",DR,DO,Bus,,0 ,"13,967 ","14,421 ","14,564 ","14,157 ","12,350 ","11,554 ","12,159 ","16,231 ",,,,,,,,,,,,,,,,
50037,5037,County of Muskegon,Active,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",MB,DO,Bus,,0 ,"404,798 ","438,418 ","482,997 ","538,745 ","610,282 ","597,848 ","655,747 ","722,651 ",,,,,,,,,,,,,,,,
50037,5037,County of Muskegon,Inactive,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",MB,PT,Bus,,,,"3,624 ",,,,,,,,,,,,,,,,,,,,,,
50037,5037,County of Muskegon,Inactive,Small Systems Reporter,60841,"Muskegon--Norton Shores, MI",TB,PT,Bus,,,"8,247 ",,,,,,,,,,,,,,,,,,,,,,,
50038,5038,City of Niles ,Inactive,Small Systems Reporter,83116,"South Bend, IN--MI",DR,PT,Bus,,,,"211,857 ","83,279 ","76,182 ","51,811 ","31,152 ",,,,,,,,,,,,,,,,,,
50038,5038,City of Niles ,Inactive,Small Systems Reporter,83116,"South Bend, IN--MI",MB,PT,Bus,,,,,,"7,181 ",,,,,,,,,,,,,,,,,,,,
50039,5039,Saginaw Transit Authority Regional Service,Active,Full Reporter,77149,"Saginaw, MI",DR,DO,Bus,,0 ,"34,884 ","26,456 ","25,657 ","24,664 ","24,408 ","22,802 ","19,933 ","20,146 ","24,241 ","21,556 ","19,336 ","20,820 ","23,522 ","26,410 ","34,874 ","34,955 ","35,621 ","36,706 ","31,588 ","42,566 ","54,832 ","44,569 ","10,115 ",
50039,5039,Saginaw Transit Authority Regional Service,Active,Full Reporter,77149,"Saginaw, MI",MB,DO,Bus,,0 ,"686,144 ","631,274 ","716,748 ","814,085 ","1,019,953 ","1,015,592 ","998,955 ","1,062,182 ","979,040 ","894,734 ","1,029,207 ","903,125 ","633,385 ","520,287 ","557,738 ","567,009 ","212,526 ","280,870 ","507,989 ","478,090 ","607,728 ","674,666 ","170,132 ",
50040,5040,Ann Arbor Area Transportation Authority,Inactive,Full Reporter,02602,"Ann Arbor, MI",CB,DO,Bus,,,,,,,,,,,"37,761 ","37,554 ","39,890 ","32,231 ","28,933 ","25,952 ","26,767 ","28,546 ","6,113 ",,,,,,,
50040,5040,Ann Arbor Area Transportation Authority,Inactive,Full Reporter,02602,"Ann Arbor, MI",CB,PT,Bus,,,,,,,,,,,"38,844 ","61,355 ","77,123 ","82,706 ","84,514 ","87,532 ","92,901 ","93,694 ","20,412 ","3,645 ","36,105 ","63,098 ","66,708 ",,,
50040,5040,Ann Arbor Area Transportation Authority,Inactive,Full Reporter,02602,"Ann Arbor, MI",DR,DO,Bus,"21,753 ","18,828 ","15,863 ",0 ,,,,,,,,,,"16,387 ","8,888 ",,,,"24,996 ","39,459 ",,,,,,
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter,02602,"Ann Arbor, MI",DR,PT,Bus,"215,395 ","198,144 ","157,206 ","169,482 ","159,035 ","170,354 ","182,344 ","172,692 ","160,502 ","81,715 ","85,847 ","85,853 ","96,637 ","159,177 ","207,073 ","201,181 ","171,118 ","189,246 ","65,688 ","52,715 ","102,534 ","114,030 ","118,754 ","141,744 ","36,179 ",
50040,5040,Ann Arbor Area Transportation Authority,Inactive,Full Reporter,02602,"Ann Arbor, MI",DR,TX,Bus,,,,,,,,,,"118,890 ","140,114 ","154,219 ","151,081 ","71,963 ","30,208 ","28,211 ","30,288 ","24,966 ","7,617 ","12,926 ","9,290 ",,,,,
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter,02602,"Ann Arbor, MI",MB,DO,Bus,"4,156,741 ","4,050,170 ","4,440,794 ","4,930,598 ","5,395,981 ","5,547,785 ","6,049,634 ","5,979,507 ","5,735,978 ","6,053,149 ","6,416,526 ","6,405,954 ","6,375,604 ","6,261,724 ","6,378,155 ","6,617,446 ","6,612,575 ","6,308,135 ","2,238,091 ","2,202,875 ","3,676,892 ","4,444,014 ","4,975,851 ","5,246,649 ","1,341,394 ",
50040,5040,Ann Arbor Area Transportation Authority,Inactive,Full Reporter,02602,"Ann Arbor, MI",MB,PT,Bus,,,,,,,"7,291 ","14,360 ","12,137 ",,,,,,,,,,,,,,,,,
50040,5040,Ann Arbor Area Transportation Authority,Active,Full Reporter,02602,"Ann Arbor, MI",VP,PT,Bus,,,,,,,,,,,,,,,,"54,855 ","239,711 ","252,288 ","160,211 ","142,126 ","150,960 ","164,908 ","186,873 ","199,761 ","44,489 ",
50041,5041,City of Anderson ,Active,Small Systems Reporter,02386,"Anderson, IN",DR,DO,Bus,,,,,"29,243 ","24,918 ","27,210 ","24,856 ","26,184 ","27,563 ","24,900 ",,,,,,,,,,,,,,,
50041,5041,City of Anderson ,Active,Small Systems Reporter,02386,"Anderson, IN",MB,DO,Bus,,,,,"159,806 ","150,117 ","155,157 ","153,963 ","149,571 ","158,358 ","179,322 ",,,,,,,,,,,,,,,
50042,5042,City of East Chicago,Active,Small Systems Reporter,16264,"Chicago, IL--IN",DR,DO,Bus,"5,785 ","6,095 ","6,104 ","5,845 ","6,489 ","6,234 ","5,871 ","5,131 ","5,537 ","5,308 ","6,364 ","8,058 ","8,534 ","7,671 ","7,085 ","6,300 ",,,,,,,,,,
50042,5042,City of East Chicago,Active,Small Systems Reporter,16264,"Chicago, IL--IN",MB,DO,Bus,"205,802 ","270,711 ","271,971 ","222,300 ","277,907 ","270,041 ","264,935 ","265,625 ","239,399 ","211,010 ","181,213 ","183,244 ","183,702 ","171,522 ","143,583 ","121,148 ",,,,,,,,,,
50043,5043,City of Evansville,Active,Full Reporter,28333,"Evansville, IN",DR,DO,Bus,"43,634 ","46,280 ","49,874 ","49,540 ","57,768 ","52,772 ","49,883 ","48,689 ","47,791 ","50,002 ","45,468 ","45,601 ","48,048 ","51,416 ","53,964 ","67,375 ","65,126 ","63,658 ","36,844 ","35,991 ","37,116 ","29,185 ","27,298 ","27,171 ","7,587 ",
50043,5043,City of Evansville,Active,Full Reporter,28333,"Evansville, IN",DR,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,,"55,887 ","12,561 ",
50043,5043,City of Evansville,Active,Full Reporter,28333,"Evansville, IN",MB,DO,Bus,"1,476,465 ","1,468,570 ","1,463,079 ","1,585,894 ","1,593,081 ","1,687,617 ","1,838,936 ","1,831,479 ","1,970,837 ","2,001,499 ","2,043,247 ","1,880,871 ","2,068,991 ","1,974,079 ","1,756,873 ","1,494,212 ","1,410,383 ","1,209,953 ","703,849 ","686,013 ","786,470 ","876,998 ","793,022 ","718,762 ","192,857 ",
50044,5044,Fort Wayne Public Transportation Corporation,Inactive,Full Reporter,31087,"Fort Wayne, IN",DR,DO,Bus,"42,143 ","43,621 ","44,114 ","44,955 ","48,736 ","48,744 ","51,688 ","45,692 ","43,897 ","44,476 ","43,776 ","50,915 ","53,981 ","67,292 ","72,244 ","83,830 ","73,939 ","75,804 ","47,056 ","57,038 ","58,916 ","61,964 ","70,022 ","67,281 ",,
50044,5044,Fort Wayne Public Transportation Corporation,Active,Full Reporter,31087,"Fort Wayne, IN",DR,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,,"2,774 ","16,135 ",
50044,5044,Fort Wayne Public Transportation Corporation,Active,Full Reporter,31087,"Fort Wayne, IN",MB,DO,Bus,"1,393,485 ","1,510,532 ","1,603,464 ","1,713,381 ","1,886,851 ","1,934,676 ","2,023,503 ","1,791,787 ","1,888,036 ","1,964,377 ","2,061,235 ","1,978,903 ","1,997,030 ","1,902,307 ","1,797,322 ","1,696,829 ","1,693,122 ","1,600,996 ","1,057,779 ","1,229,669 ","1,269,566 ","1,499,968 ","1,543,424 ","1,314,246 ","277,976 ",
50045,5045,Gary Public Transportation Corporation,Active,Full Reporter,16264,"Chicago, IL--IN",DR,DO,Bus,,,,"6,125 ","7,185 ","10,656 ","10,524 ","12,112 ","12,389 ","12,517 ","13,430 ","14,358 ","12,624 ","14,063 ","14,390 ","15,264 ","15,419 ","15,286 ","12,614 ","14,125 ","13,101 ","13,360 ","12,665 ","9,694 ","2,210 ",
50045,5045,Gary Public Transportation Corporation,Active,Full Reporter,16264,"Chicago, IL--IN",MB,DO,Bus,"1,300,180 ","1,290,441 ","1,514,043 ","1,477,578 ","764,035 ","928,657 ","890,317 ","765,520 ","897,324 ","644,406 ","680,351 ","702,887 ","745,292 ","767,591 ","771,972 ","750,161 ","785,219 ","778,430 ","493,179 ","424,632 ","371,256 ","447,129 ","452,712 ","463,876 ","104,392 ",
50047,5047,Bloomington-Normal Public Transit System,Active,Full Reporter,08407,"Bloomington--Normal, IL",DR,DO,Bus,"22,123 ",0 ,,,"17,395 ","18,000 ","29,010 ","29,673 ","38,853 ","45,291 ","54,516 ","61,568 ","71,522 ","72,234 ","80,033 ","85,570 ","92,350 ","88,195 ","53,390 ","64,319 ","90,798 ","135,541 ","170,426 ","178,032 ","43,474 ",
50047,5047,Bloomington-Normal Public Transit System,Active,Full Reporter,08407,"Bloomington--Normal, IL",MB,DO,Bus,"785,309 ",0 ,,,"1,208,833 ","1,344,070 ","1,441,656 ","1,420,513 ","1,701,283 ","1,926,507 ","2,055,793 ","2,247,444 ","2,650,400 ","2,531,088 ","2,224,832 ","2,327,606 ","2,336,376 ","2,425,756 ","1,634,281 ","1,614,948 ","1,870,912 ","2,119,806 ","2,043,597 ","2,144,287 ","592,708 ",
50048,5048,Northwest Indiana Community Action Corporation,Inactive,Full Reporter,16264,"Chicago, IL--IN",DR,DO,Bus,"122,360 ","129,479 ","151,375 ","117,203 ","101,339 ","84,901 ","66,585 ","2,485 ",,,,,,,,,,,,,,,,,,
50050,5050,Indianapolis and Marion County Public Transportation,Inactive,Full Reporter,41212,"Indianapolis, IN",DR,DO,Bus,"155,451 ","167,587 ","154,112 ","169,452 ","153,057 ","117,451 ","60,820 ",,,,,,,,,,,,,,,,,,,
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,41212,"Indianapolis, IN",DR,PT,Bus,"149,000 ","142,902 ","133,960 ","130,706 ","123,788 ","186,547 ","266,088 ","248,427 ","250,107 ","257,368 ","266,685 ","272,735 ","284,615 ","285,022 ","301,491 ","309,242 ","303,085 ","282,281 ","167,217 ","137,600 ","149,143 ","131,665 ","130,489 ","157,868 ","44,516 ",
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,41212,"Indianapolis, IN",DR,TN,Bus,,,,,,,,,,,,,,,,,,,,"6,159 ",,"26,858 ","38,585 ","7,773 ",0 ,
50050,5050,Indianapolis and Marion County Public Transportation,Inactive,Full Reporter,41212,"Indianapolis, IN",DR,TX,Bus,,,,,,,,,,,,,,,,,,,,"25,629 ",,,,,,
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,41212,"Indianapolis, IN",MB,DO,Bus,"8,083,501 ","8,506,035 ","8,117,526 ","8,095,364 ","8,401,763 ","8,386,034 ","9,403,307 ","8,032,172 ","8,358,227 ","9,207,382 ","9,942,013 ","10,253,213 ","10,290,551 ","9,666,605 ","9,193,293 ","8,754,767 ","8,815,989 ","8,531,019 ","4,727,232 ","4,163,764 ","4,613,954 ","5,619,475 ","5,553,592 ","4,667,104 ","1,196,433 ",
50050,5050,Indianapolis and Marion County Public Transportation,Inactive,Full Reporter,41212,"Indianapolis, IN",MB,PT,Bus,"285,768 ","22,491 ",,,,,"203,862 ","177,296 ","149,417 ","45,919 ","34,774 ",,,,,,,,,"4,367 ","9,865 ","13,871 ","8,307 ",,,
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,41212,"Indianapolis, IN",RB,DO,Bus,,,,,,,,,,,,,,,,,,"704,665 ","1,013,324 ","866,400 ","978,340 ","1,097,011 ","1,402,365 ","1,989,454 ","401,897 ",
50051,5051,Greater Lafayette Public Transportation Corporation,Active,Full Reporter,46018,"Lafayette, IN",DR,DO,Bus,"9,339 ","23,075 ","22,202 ","20,477 ","19,879 ","18,164 ","20,805 ","21,209 ","23,093 ","22,940 ","22,748 ","25,007 ","27,067 ","30,494 ","29,335 ","28,420 ","27,195 ","31,466 ","22,525 ","29,841 ","34,184 ","37,545 ","37,193 ","34,292 ","8,774 ",
50051,5051,Greater Lafayette Public Transportation Corporation,Active,Full Reporter,46018,"Lafayette, IN",MB,DO,Bus,0 ,"3,886,672 ","4,233,369 ","4,231,208 ","4,326,202 ","4,646,245 ","5,007,283 ","4,720,438 ","4,923,149 ","5,304,804 ","5,258,842 ","5,433,993 ","5,247,151 ","4,954,150 ","4,765,538 ","4,554,827 ","4,713,280 ","5,068,309 ","2,302,309 ","2,469,660 ","3,585,964 ","4,409,766 ","4,451,900 ","3,217,121 ","564,455 ",
50051,5051,Greater Lafayette Public Transportation Corporation,Active,Full Reporter,46018,"Lafayette, IN",VP,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,848 ,"7,370 ","4,176 ",
50052,5052,South Bend Public Transportation Corporation,Active,Full Reporter,83116,"South Bend, IN--MI",DR,DO,Bus,0 ,"30,834 ","31,098 ","34,086 ","34,848 ","34,585 ","38,920 ","44,001 ","48,464 ","51,682 ","54,602 ","57,831 ","61,828 ","66,604 ","65,099 ","68,497 ","75,527 ","86,081 ","47,241 ","51,469 ","60,520 ","61,079 ","58,487 ","58,195 ","13,290 ",
50052,5052,South Bend Public Transportation Corporation,Active,Full Reporter,83116,"South Bend, IN--MI",MB,DO,Bus,"2,015,848 ","2,517,184 ","2,620,267 ","3,078,516 ","3,393,888 ","3,480,510 ","2,792,624 ","2,470,120 ","2,105,135 ","2,204,247 ","2,250,083 ","2,239,076 ","2,127,558 ","1,873,416 ","1,676,030 ","1,576,792 ","1,523,104 ","1,510,091 ","890,940 ","937,683 ","1,096,886 ","1,191,741 ","1,341,552 ","1,222,869 ","305,209 ",
50053,5053,City of Terre Haute ,Active,Full Reporter,87139,"Terre Haute, IN",DR,DO,Bus,"11,315 ","13,708 ","21,782 ","23,545 ","21,314 ","19,362 ","18,471 ","16,440 ","14,623 ","14,380 ","16,895 ","16,411 ","17,558 ","19,198 ","19,831 ","18,093 ","17,828 ","17,095 ","9,323 ","10,896 ","11,130 ","13,130 ","15,730 ","17,199 ","4,660 ",
50053,5053,City of Terre Haute ,Active,Full Reporter,87139,"Terre Haute, IN",MB,DO,Bus,"138,084 ","144,784 ","136,896 ","152,042 ","163,267 ","210,629 ","319,926 ","282,282 ","277,568 ","328,772 ","362,702 ","393,382 ","409,048 ","376,991 ","319,676 ","259,015 ","241,250 ","220,772 ","134,803 ","118,135 ","120,503 ","132,628 ","129,148 ","270,692 ","74,822 ",
50054,5054,Muncie Indiana Transit System,Active,Full Reporter,60625,"Muncie, IN",DR,DO,Bus,"75,755 ",0 ,"79,467 ","73,165 ","74,749 ","82,855 ","71,566 ","66,609 ","63,364 ","61,502 ","66,742 ","66,471 ","67,854 ","66,606 ","63,268 ","55,589 ","54,080 ","55,889 ","34,031 ","35,118 ","36,633 ","36,893 ","35,323 ","34,039 ","8,048 ",
50054,5054,Muncie Indiana Transit System,Active,Full Reporter,60625,"Muncie, IN",MB,DO,Bus,"1,238,209 ",0 ,"1,299,733 ","1,511,377 ","1,979,218 ","1,952,115 ","1,957,915 ","1,807,577 ","1,848,008 ","1,888,598 ","1,865,415 ","1,844,159 ","1,854,786 ","1,776,468 ","1,549,764 ","1,377,416 ","1,337,176 ","1,352,341 ","776,077 ","712,271 ","802,093 ","882,222 ","893,245 ","894,661 ","214,246 ",
50056,5056,Greater Peoria Mass Transit District,Active,Full Reporter,68509,"Peoria, IL",DR,PT,Bus,"116,229 ","154,957 ",0 ,0 ,"123,187 ","117,240 ","117,454 ","118,995 ","126,751 ","134,509 ","137,583 ","144,009 ","152,173 ","147,229 ","140,404 ","139,309 ","156,268 ","167,931 ","89,379 ","105,647 ","130,239 ","129,674 ","114,825 ","119,081 ","31,671 ",
50056,5056,Greater Peoria Mass Transit District,Active,Full Reporter,68509,"Peoria, IL",MB,DO,Bus,"1,839,692 ","925,232 ",0 ,0 ,"2,356,310 ","2,367,401 ","2,827,127 ","2,728,390 ","2,802,219 ","3,010,080 ","3,349,766 ","3,229,409 ","3,425,943 ","3,249,755 ","2,804,879 ","2,662,549 ","2,681,837 ","2,518,929 ","1,904,267 ","1,598,085 ","1,621,687 ","1,753,178 ","1,869,988 ","1,948,574 ","421,797 ",
50056,5056,Greater Peoria Mass Transit District,Inactive,Full Reporter,68509,"Peoria, IL",TB,DO,Bus,0 ,814 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,22366,"Davenport, IA--IL",DR,DO,Bus,"1,514 ","2,041 ",949 ,"4,266 ","4,854 ","5,430 ","53,640 ","55,662 ","64,154 ","66,962 ","57,132 ","53,324 ","52,969 ","53,845 ","51,845 ","47,303 ","46,421 ","52,089 ","28,829 ","40,903 ","49,461 ","55,410 ","56,424 ","54,702 ","10,781 ",
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,22366,"Davenport, IA--IL",DR,PT,Bus,"11,747 ","10,298 ","4,922 ","10,916 ","10,201 ","11,716 ","12,612 ","11,879 ","12,912 ","15,253 ","14,712 ","16,971 ","17,832 ","18,117 ","19,706 ","20,471 ","20,311 ","20,825 ","13,331 ","12,853 ","15,352 ","17,543 ","16,134 ","15,726 ","4,886 ",
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,22366,"Davenport, IA--IL",FB,PT,Ferry,,,,,,,,,,,"23,465 ","29,819 ","30,932 ","42,358 ","44,232 ","43,758 ","42,319 ","30,844 ","32,130 ","36,208 ","37,283 ","41,066 ","30,981 ","43,239 ",0 ,
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,22366,"Davenport, IA--IL",MB,DO,Bus,"1,801,470 ","1,736,727 ","940,854 ","2,377,901 ","2,350,953 ","2,521,103 ","2,704,461 ","3,032,784 ","3,262,356 ","3,429,264 ","3,441,841 ","3,489,590 ","3,411,516 ","3,412,975 ","3,178,437 ","3,208,132 ","3,149,496 ","3,137,568 ","1,779,172 ","1,611,149 ","1,641,717 ","2,071,861 ","2,264,343 ","2,254,572 ","529,744 ",
50057,5057,Rock Island County Metropolitan Mass Transit District,Inactive,Full Reporter,22366,"Davenport, IA--IL",MB,PT,Bus,,994 ,458 ,0 ,,,,,,,,,,,,,,,,,,,,,,
50057,5057,Rock Island County Metropolitan Mass Transit District,Inactive,Full Reporter,22366,"Davenport, IA--IL",VP,DO,Bus,"4,594 ","2,144 ","1,745 ",0 ,,,,,,,,,,,,,,,,,,,,,,
50058,5058,Rockford Mass Transit District,Active,Full Reporter,75718,"Rockford, IL",DR,DO,Bus,"92,615 ","99,736 ","99,482 ","84,989 ","75,270 ","82,953 ","98,197 ","89,075 ","74,708 ","81,729 ","90,296 ","95,849 ","101,580 ","102,969 ","102,994 ","112,420 ","126,982 ","134,769 ","88,729 ","113,224 ","109,437 ","106,661 ","146,176 ","146,321 ","35,835 ",
50058,5058,Rockford Mass Transit District,Inactive,Full Reporter,75718,"Rockford, IL",DR,PT,Bus,,,0 ,"21,745 ","22,117 ","22,066 ","21,832 ","21,108 ","19,278 ","17,389 ","17,763 ",,,,,,,,,,,,,,,
50058,5058,Rockford Mass Transit District,Active,Full Reporter,75718,"Rockford, IL",MB,DO,Bus,"1,475,160 ","1,350,373 ","1,273,117 ","1,318,215 ","1,445,028 ","1,554,541 ","1,788,823 ","1,584,178 ","1,595,189 ","1,702,918 ","1,817,660 ","1,804,937 ","1,761,303 ","1,708,638 ","1,633,818 ","1,559,308 ","1,561,371 ","1,488,879 ","873,980 ","734,246 ","829,612 ","1,118,339 ","1,323,227 ","1,376,690 ","330,451 ",
50059,5059,Springfield Mass Transit District,Active,Full Reporter,83899,"Springfield, IL",DR,DO,Bus,"55,554 ","39,979 ","55,141 ","53,470 ","49,208 ","48,945 ","50,696 ","55,411 ","57,980 ","59,184 ","61,561 ","65,568 ","72,467 ","77,056 ","81,048 ","76,318 ","81,626 ","89,603 ","61,459 ","70,601 ","80,086 ","93,292 ","97,304 ","102,730 ","26,486 ",
50059,5059,Springfield Mass Transit District,Active,Full Reporter,83899,"Springfield, IL",MB,DO,Bus,"1,326,646 ","771,959 ","987,294 ","1,332,360 ","1,298,959 ","1,301,857 ","1,527,641 ","1,603,650 ","1,616,601 ","1,785,760 ","1,836,455 ","1,799,575 ","1,901,435 ","1,829,728 ","1,709,619 ","1,580,704 ","1,527,980 ","1,493,596 ","1,043,781 ","937,411 ","1,069,013 ","1,304,683 ","1,363,800 ","1,323,884 ","335,570 ",
50060,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter,15211,"Champaign, IL",DR,DO,Bus,"55,676 ","70,424 ","76,078 ","91,587 ","98,030 ","68,213 ","101,556 ","95,196 ","136,395 ","139,117 ","100,098 ","91,783 ","83,795 ","65,284 ","63,106 ","51,211 ","49,518 ","54,974 ","31,116 ","29,104 ","50,586 ","62,639 ","82,377 ","91,954 ","23,795 ",
50060,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter,15211,"Champaign, IL",DR,PT,Bus,"27,383 ","32,715 ",,"28,012 ","30,191 ","35,947 ","39,406 ","41,666 ","30,513 ","21,400 ","22,259 ","39,613 ","66,406 ","78,333 ","77,324 ","79,502 ","78,412 ","83,429 ","23,262 ","36,822 ","67,337 ","95,714 ","67,525 ","39,530 ","9,469 ",
50060,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter,15211,"Champaign, IL",MB,DO,Bus,"9,189,452 ","9,989,148 ","9,930,155 ","9,734,246 ","9,605,867 ","8,834,498 ","9,625,883 ","9,814,735 ","10,248,572 ","10,680,363 ","11,258,845 ","12,532,124 ","13,470,668 ","12,970,940 ","12,288,130 ","11,466,961 ","11,662,264 ","11,240,621 ","4,928,893 ","5,460,965 ","7,715,193 ","8,880,029 ","10,418,255 ","11,554,227 ","3,338,463 ",
50061,5061,"City of Decatur, Il",Inactive,Full Reporter,22717,"Decatur, IL",DR,DO,Bus,"8,912 ","10,194 ","13,623 ","16,967 ","19,445 ","21,095 ","20,464 ","21,981 ","21,954 ","21,511 ","21,860 ","18,167 ","17,235 ","16,096 ","17,003 ","22,241 ","20,543 ","19,268 ",,,,,,,,
50061,5061,"City of Decatur, Il",Active,Full Reporter,22717,"Decatur, IL",DR,PT,Bus,"46,779 ","41,779 ","38,392 ","17,793 ","15,427 ","12,955 ","13,902 ","12,174 ","10,130 ",,,,,,,,,,"14,335 ","15,792 ","16,406 ","23,108 ","19,654 ","60,068 ","6,196 ",
50061,5061,"City of Decatur, Il",Inactive,Full Reporter,22717,"Decatur, IL",DR,TX,Bus,,,,,,,,,,"5,935 ","5,572 ","17,067 ","18,712 ","15,786 ","17,853 ","3,613 ","1,040 ",29 ,,,,,,,,
50061,5061,"City of Decatur, Il",Inactive,Full Reporter,22717,"Decatur, IL",MB,DO,Bus,"814,433 ","869,829 ","962,587 ","1,039,354 ","1,121,789 ","1,173,301 ","1,257,931 ","1,242,382 ","1,265,966 ","1,314,337 ","1,407,156 ","1,438,437 ","1,489,705 ","1,354,525 ","1,226,109 ","1,159,686 ","1,132,622 ","1,057,302 ",,,,,,,,
50061,5061,"City of Decatur, Il",Active,Full Reporter,22717,"Decatur, IL",MB,PT,Bus,,,,,,,,,,,,,,,,,,,"826,565 ","816,371 ","888,872 ","865,563 ","833,113 ","878,863 ","199,229 ",
50066,5066,Chicago Transit Authority,Inactive,Full Reporter,16264,"Chicago, IL--IN",DR,PT,Bus,"1,277,209 ","1,418,424 ","1,608,265 ","1,685,917 ","1,200,685 ",,,,,,,,,,,,,,,,,,,,,
50066,5066,Chicago Transit Authority,Active,Full Reporter,16264,"Chicago, IL--IN",HR,DO,Rail,"181,009,088 ","178,025,823 ","178,716,455 ","186,759,518 ","195,169,310 ","190,272,997 ","198,137,245 ","202,569,039 ","210,849,074 ","221,587,186 ","231,154,339 ","229,116,047 ","238,100,054 ","241,676,065 ","238,645,812 ","230,204,047 ","225,894,953 ","218,467,141 ","76,049,871 ","78,623,048 ","103,524,858 ","117,447,140 ","127,463,409 ","138,392,897 ","30,715,689 ",
50066,5066,Chicago Transit Authority,Active,Full Reporter,16264,"Chicago, IL--IN",MB,DO,Bus,"303,295,021 ","291,804,422 ","294,030,774 ","304,190,238 ","298,433,227 ","309,271,311 ","328,780,587 ","318,672,798 ","306,023,976 ","310,373,062 ","314,423,578 ","300,116,357 ","276,116,757 ","274,288,766 ","259,058,440 ","249,231,171 ","242,173,010 ","237,276,400 ","121,449,922 ","117,357,515 ","140,013,945 ","161,699,361 ","181,733,617 ","199,648,790 ","47,449,087 ",
50088,5088,City of Sheboygan,Active,Small Systems Reporter,81118,"Sheboygan, WI",DR,DO,Bus,,,,,,"67,703 ","70,284 ","65,653 ","64,259 ","56,737 ","47,565 ","41,892 ","37,062 ","35,492 ","34,317 ",,,,,,,,,,,
50088,5088,City of Sheboygan,Inactive,Small Systems Reporter,81118,"Sheboygan, WI",DR,PT,Bus,"28,658 ","27,366 ","29,672 ","29,736 ","34,182 ",,,,,,,,,,,,,,,,,,,,,
50088,5088,City of Sheboygan,Active,Small Systems Reporter,81118,"Sheboygan, WI",MB,DO,Bus,"626,502 ","569,784 ","499,910 ","515,168 ","551,267 ","532,835 ","531,714 ","457,183 ","440,780 ","468,361 ","475,173 ","520,860 ","538,802 ","537,765 ","527,775 ",,,,,,,,,,,
50090,5090,Richland County Transit,Active,Small Systems Reporter,54091,"Mansfield, OH",DR,PT,Bus,"43,476 ","33,674 ","31,641 ","33,491 ","38,168 ","39,203 ","27,849 ","23,565 ","25,023 ","27,052 ",,,,,,,,,,,,,,,,
