NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Mode/Type of Service Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name,UZA SQ Miles,UZA Population,Service Area Population,Service Area SQ Miles,Last Closed Report Year,Last Closed FY End Month,Last Closed FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
20018,2018,Central New York Regional Transportation Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SYRACUSE,NY,86302,"Syracuse, NY",180.53," 	413,660 "," 	654,800 ", 	547 ,2024,3,2024,"22,067,154 ","7,095,548 ",3 ,"$10,789,401 ","$67,215,765 ",$9.47 ,$1.52 
20021,2021,Utica Transit Authority,DR,DO,Bus,Inactive,Full Reporter,Public agency or authority that directly operates all transit service (not a State DOT),Utica,NY,89785,"Utica, NY",52.04," 	119,059 "," 	113,409 ", 	46 ,2004,12,2004,"96,348 ","24,087 ",4 ,"$40,743 ","$466,918 ",$19.38 ,$1.69 
20040,2040,"New York Bus Tours, Inc., dba: New York Bus Service",MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Bronx,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,008,278 ", 	322 ,2005,12,2005,"22,276,675 ","1,790,318 ",12 ,"$5,582,947 ","$21,832,740 ",$12.19 ,$3.12 
20071,2071,Town of Huntington,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HUNTINGTON,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	204,127 ", 	93 ,2024,12,2024,"286,279 ","49,079 ",6 ,"$130,800 ","$3,038,559 ",$61.91 ,$2.67 
20071,2071,Town of Huntington,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HUNTINGTON,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	204,127 ", 	93 ,2024,12,2024,"217,221 ","46,429 ",5 ,"$55,101 ","$3,670,979 ",$79.07 ,$1.19 
20072,2072,Suffolk County ,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",YAPHANK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,523,170 ", 	911 ,2024,12,2024,"8,527,606 ","667,641 ",13 ,"$2,327,517 ","$42,117,491 ",$63.08 ,$3.49 
20072,2072,Suffolk County ,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",YAPHANK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,523,170 ", 	911 ,2024,12,2024,"26,713,666 ","3,293,175 ",8 ,"$4,917,689 ","$68,129,921 ",$20.69 ,$1.49 
20075,2075,Port Authority Transit Corporation,HR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,CAMDEN,NJ,69076,"Philadelphia, PA--NJ--DE--MD",1898.19," 	5,696,125 "," 	159,726 ", 	16 ,2024,12,2024,"48,545,810 ","5,643,435 ",9 ,"$13,399,503 ","$57,673,291 ",$10.22 ,$2.37 
20076,2076,Westchester County,DR,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WHITE PLAINS,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,004,457 ", 	450 ,2011,12,2011,"3,085,079 ","255,418 ",12 ,"$878,940 ","$10,216,986 ",$40.00 ,$3.44 
20076,2076,Westchester County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WHITE PLAINS,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,004,457 ", 	450 ,2024,12,2024,"3,290,771 ","294,134 ",11 ,"$1,205,580 ","$17,240,976 ",$58.62 ,$4.10 
20076,2076,Westchester County,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WHITE PLAINS,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,004,457 ", 	450 ,2024,12,2024,"806,580 ","107,638 ",7 ,"$463,740 ","$1,922,067 ",$17.86 ,$4.31 
20076,2076,Westchester County,MB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WHITE PLAINS,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,004,457 ", 	450 ,2011,12,2011,"136,256,021 ","31,584,651 ",4 ,"$45,753,901 ","$119,015,499 ",$3.77 ,$1.45 
20076,2076,Westchester County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WHITE PLAINS,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,004,457 ", 	450 ,2024,12,2024,"94,553,883 ","24,343,996 ",4 ,"$25,182,390 ","$170,261,580 ",$6.99 ,$1.03 
20078,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",CR,DO,Rail,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",New York,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	6,503,894 ", 	527 ,2024,12,2024,"1,779,620,303 ","74,064,075 ",24 ,"$625,669,659 ","$1,705,088,620 ",$23.02 ,$8.45 
20078,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",FB,PT,Ferry,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",New York,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	6,503,894 ", 	527 ,2024,12,2024,"544,638 ","127,115 ",4 ,"$117,498 ","$5,056,353 ",$39.78 ,$0.92 
20078,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",MB,PT,Bus,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",New York,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	6,503,894 ", 	527 ,2024,12,2024,"136,572 ","204,608 ",1 ,"$341,807 ","$3,428,735 ",$16.76 ,$1.67 
20079,2079,"Liberty Lines Transit, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Yonkers,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	940,302 ", 	434 ,2004,12,2004,"161,672,283 ","34,462,141 ",5 ,"$41,070,037 ","$76,786,863 ",$2.23 ,$1.19 
20080,2080,New Jersey Transit Corporation,CR,DO,Rail,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"1,544,630,816 ","60,447,079 ",26 ,"$409,138,522 ","$1,377,933,850 ",$22.80 ,$6.77 
20080,2080,New Jersey Transit Corporation,CR,PT,Rail,Inactive,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2006,6,2006,"12,298,425 ","327,475 ",38 ,$0 ,"$2,268,831 ",$6.93 ,$0.00 
20080,2080,New Jersey Transit Corporation,DR,PT,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"9,166,528 ","1,390,414 ",7 ,"$2,665,121 ","$158,527,719 ",$114.01 ,$1.92 
20080,2080,New Jersey Transit Corporation,LR,DO,Rail,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"12,009,584 ","4,914,883 ",2 ,"$4,729,578 ","$28,898,462 ",$5.88 ,$0.96 
20080,2080,New Jersey Transit Corporation,LR,PT,Rail,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"59,672,470 ","14,823,161 ",4 ,"$6,679,390 ","$104,954,184 ",$7.08 ,$0.45 
20080,2080,New Jersey Transit Corporation,MB,DO,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"917,122,459 ","131,950,034 ",7 ,"$328,340,409 ","$1,179,426,179 ",$8.94 ,$2.49 
20080,2080,New Jersey Transit Corporation,MB,PT,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"27,376,993 ","6,894,730 ",4 ,"$5,408,126 ","$57,669,682 ",$8.36 ,$0.78 
20080,2080,New Jersey Transit Corporation,VP,PT,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"7,543,130 ","196,458 ",38 ,"$962,320 ","$4,307,746 ",$21.93 ,$4.90 
20080,2080,New Jersey Transit Corporation,YR,DO,Rail,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",,,,,,,,,,
20080,2080,New Jersey Transit Corporation,YR,PT,Rail,Inactive,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,NEWARK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,464,944 "," 	5,325 ",2024,6,2024,"27,024,345 ","1,858,550 ",15 ,"$858,391 ","$36,376,336 ",$19.57 ,$0.46 
20082,2082,New York City Department of Transportation,CB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEW YORK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,804,190 ", 	372 ,2022,6,2022,"1,517,480 ","46,075 ",33 ,"$270,968 ","$1,162,318 ",$25.23 ,$5.88 
20082,2082,New York City Department of Transportation,FB,DO,Ferry,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEW YORK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,804,190 ", 	372 ,2024,6,2024,"84,316,471 ","16,214,706 ",5 ,$0 ,"$190,088,824 ",$11.72 ,$0.00 
20082,2082,New York City Department of Transportation,MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEW YORK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,804,190 ", 	372 ,2016,6,2016,"4,479,822 ","599,667 ",7 ,"$3,220,331 ","$6,386,524 ",$10.65 ,$5.37 
20084,2084,County of Rockland ,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEW CITY,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	348,144 ", 	174 ,2024,12,2024,"473,570 ","56,841 ",8 ,$0 ,"$4,213,813 ",$74.13 ,$0.00 
20084,2084,County of Rockland ,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEW CITY,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	348,144 ", 	174 ,2024,12,2024,"6,501,284 ","1,089,106 ",6 ,"$8,800 ","$16,807,608 ",$15.43 ,$0.01 
20085,2085,Town of Clarkstown ,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",NEW CITY,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	300,173 ", 	179 ,2024,12,2024,,,,,,,
20086,2086,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens,DR,DO,Bus,Inactive,Full Reporter,?,Pomona,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 ",,,2013,12,2013,,,,,,,
20089,2089,Village of Spring Valley ,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Spring Valley,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	32,603 ", 	2 ,2018,5,2018,,,,,,,
20096,2096,Putnam County ,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CARMEL,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	62,901 ", 	98 ,2024,12,2024,"113,888 ","11,741 ",10 ,"$40,187 ","$450,450 ",$38.37 ,$3.42 
20096,2096,Putnam County ,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CARMEL,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	62,901 ", 	98 ,2024,12,2024,"756,005 ","94,265 ",8 ,"$134,972 ","$2,119,582 ",$22.49 ,$1.43 
20096,2096,Putnam County ,TB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CARMEL,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	62,901 ", 	98 ,2006,12,2006,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,FB,PT,Ferry,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,NEW YORK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	3,278,376 ", 	226 ,2020,12,2020,"677,848 ","286,075 ",2 ,"$2,105,422 ","$1,210,655 ",$4.23 ,$7.36 
20098,2098,Port Authority Trans-Hudson Corporation,HR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,NEW YORK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	3,278,376 ", 	226 ,2024,12,2024,"304,004,374 ","62,489,580 ",5 ,"$152,460,914 ","$598,828,004 ",$9.58 ,$2.44 
20099,2099,Staten Island Rapid Transit Operating Authority,HR,DO,Rail,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",Staten Island,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	490,687 ", 	59 ,2024,12,2024,"31,417,782 ","5,343,041 ",6 ,"$4,815,057 ","$89,191,034 ",$16.69 ,$0.90 
20100,2100,MTA Long Island Rail Road,CR,DO,Rail,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",New York,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	11,170,342 "," 	2,967 ",2024,12,2024,"2,499,870,247 ","97,220,517 ",26 ,"$649,735,327 ","$2,212,613,620 ",$22.76 ,$6.68 
20113,2113,Regional Transit Service,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ROCHESTER,NY,75664,"Rochester, NY",291.83," 	704,327 "," 	674,800 ", 	298 ,2024,3,2024,"2,926,606 ","490,114 ",6 ,"$357,872 ","$23,670,357 ",$48.30 ,$0.73 
20113,2113,Regional Transit Service,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ROCHESTER,NY,75664,"Rochester, NY",291.83," 	704,327 "," 	674,800 ", 	298 ,2024,3,2024,"30,492,405 ","9,763,311 ",3 ,"$16,650,872 ","$85,026,601 ",$8.71 ,$1.71 
20113,2113,Regional Transit Service,VP,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ROCHESTER,NY,75664,"Rochester, NY",291.83," 	704,327 "," 	674,800 ", 	298 ,2023,3,2023,"123,521 ","3,244 ",38 ,"$45,888 ","$59,187 ",$18.25 ,$14.15 
20116,2116,"Centro of Cayuga, Inc.",DR,PT,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",SYRACUSE,NY,86302,"Syracuse, NY",180.53," 	413,660 "," 	57,608 ", 	74 ,2005,3,2005,,,,,,,
20116,2116,"Centro of Cayuga, Inc.",MB,DO,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",SYRACUSE,NY,86302,"Syracuse, NY",180.53," 	413,660 "," 	57,608 ", 	74 ,2015,3,2015,"4,847,436 ","409,648 ",12 ,"$415,198 ","$3,402,036 ",$8.30 ,$1.01 
20117,2117,"Liberty Lines Express, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Yonkers,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,332,650 ", 	42 ,2004,12,2004,"29,175,578 ","2,644,197 ",11 ,"$7,733,213 ","$19,921,688 ",$7.53 ,$2.92 
20120,2120,City of Glens Falls ,DR,DO,Bus,Inactive,Building Reporter,"City, County or Local Government Unit or Department of Transportation",QUEENSBURY,NY,33598,"Glens Falls, NY",51.62," 	71,191 "," 	61,090 ", 	57 ,2023,12,2023,,,,,,,
20120,2120,City of Glens Falls ,MB,DO,Bus,Inactive,Building Reporter,"City, County or Local Government Unit or Department of Transportation",QUEENSBURY,NY,33598,"Glens Falls, NY",51.62," 	71,191 "," 	61,090 ", 	57 ,2023,12,2023,,,,,,,
20120,2120,City of Glens Falls ,OR,DO,Other,Inactive,Building Reporter,"City, County or Local Government Unit or Department of Transportation",QUEENSBURY,NY,33598,"Glens Falls, NY",51.62," 	71,191 "," 	61,090 ", 	57 ,2005,12,2005,,,,,,,
20122,2122,"Academy Lines, Inc.",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,HOBOKEN,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,455,245 ", 	468 ,2024,12,2024,"47,322,241 ","1,119,788 ",42 ,"$16,766,926 ","$20,996,138 ",$18.75 ,$14.97 
20122,2122,"Academy Lines, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,HOBOKEN,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,455,245 ", 	468 ,2012,12,2012,"242,471,131 ","4,121,596 ",59 ,"$33,766,674 ","$36,096,810 ",$8.76 ,$8.19 
20126,2126,Shortline Transit LLC,CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Mahwah,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	187,257 ", 	90 ,2024,12,2024,"98,053,052 ","1,929,039 ",51 ,"$25,579,634 ","$32,010,500 ",$16.59 ,$13.26 
20126,2126,Shortline Transit LLC,MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Mahwah,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	187,257 ", 	90 ,2012,12,2012,"223,843,000 ","4,314,784 ",52 ,"$47,684,492 ","$49,186,702 ",$11.40 ,$11.05 
20128,2128,Suburban Transit Lines LLC,CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,New Brunswick,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	5,443,000 "," 	2,898 ",2024,12,2024,"28,124,679 ","833,216 ",34 ,"$11,085,581 ","$9,703,689 ",$11.65 ,$13.30 
20128,2128,Suburban Transit Lines LLC,MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,New Brunswick,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	5,443,000 "," 	2,898 ",2012,12,2012,"69,016,000 ","2,810,885 ",25 ,"$26,442,534 ","$30,116,029 ",$10.71 ,$9.41 
20132,2132,New Jersey Transit Corporation-45,MB,DO,Bus,Inactive,Full Reporter,Other,Newark,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	5,443,000 "," 	2,898 ",2014,12,2014,"12,164,428 ","5,661,844 ",2 ,"$14,728,565 ","$16,806,417 ",$2.97 ,$2.60 
20135,2135,Monsey New Square Trails Corporation,CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Spring Valley,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	286,573 ", 	176 ,2023,12,2023,"18,929,810 ","456,140 ",42 ,"$3,416,138 ","$5,539,614 ",$12.14 ,$7.49 
20135,2135,Monsey New Square Trails Corporation,MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Spring Valley,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	286,573 ", 	176 ,2012,12,2012,"24,619,034 ","613,941 ",40 ,"$3,455,612 ","$4,448,778 ",$7.25 ,$5.63 
20136,2136,Queens Surface Corporation,MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Flushing,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,952,000 ", 	112 ,2005,12,2005,"12,572,592 ","4,052,718 ",3 ,"$4,609,277 ","$15,947,773 ",$3.94 ,$1.14 
20137,2137,Monroe Bus Corporation,CB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Brooklyn,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 	314,766 "," 	351,982 ", 	265 ,2018,12,2018,"17,875,468 ","308,378 ",58 ,"$2,477,091 ","$3,361,129 ",$10.90 ,$8.03 
20137,2137,Monroe Bus Corporation,MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Brooklyn,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 	314,766 "," 	351,982 ", 	265 ,2011,12,2011,"17,473,561 ","300,233 ",58 ,"$2,282,477 ","$2,833,303 ",$9.44 ,$7.60 
20145,2145,Tompkins Consolidated Area Transit,DR,PT,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 	59,102 "," 	105,602 ", 	152 ,2024,12,2024,"406,124 ","34,532 ",12 ,"$123,379 ","$959,880 ",$27.80 ,$3.57 
20145,2145,Tompkins Consolidated Area Transit,MB,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 	59,102 "," 	105,602 ", 	152 ,2024,12,2024,"11,215,533 ","2,841,779 ",4 ,"$3,426,827 ","$19,297,862 ",$6.79 ,$1.21 
20145,2145,Tompkins Consolidated Area Transit,MB,PT,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 	59,102 "," 	105,602 ", 	152 ,2008,12,2008,"795,681 ","82,578 ",10 ,$20 ,"$670,325 ",$8.12 ,$0.00 
20145,2145,Tompkins Consolidated Area Transit,VP,PT,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 	59,102 "," 	105,602 ", 	152 ,2016,12,2016,"31,245 ","1,066 ",29 ,"$47,811 ","$83,765 ",$78.58 ,$44.85 
20147,2147,GTJC,MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Lynbrook,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	8,008,278 ", 	322 ,2006,12,2006,"208,287,074 ","74,996,743 ",3 ,"$57,274,842 ","$174,537,913 ",$2.33 ,$0.76 
20148,2148,Newburgh Beacon Bus Corporation,DR,DO,Bus,Inactive,Small Systems Reporter,Private Provider Reporting on Behalf of a Public Entity,NEW WINDSOR,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 	314,766 "," 	249,175 ", 	132 ,2013,12,2013,,,,,,,
20148,2148,Newburgh Beacon Bus Corporation,MB,DO,Bus,Active,Small Systems Reporter,Private Provider Reporting on Behalf of a Public Entity,NEW WINDSOR,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 	314,766 "," 	249,175 ", 	132 ,2024,12,2024,,,,,,,
20149,2149,"Rockland Coaches, Inc.",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Paramus,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,246,231 "," 	2,898 ",2024,12,2024,"9,696,958 ","446,954 ",22 ,"$4,596,132 ","$12,035,932 ",$26.93 ,$10.28 
20149,2149,"Rockland Coaches, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Paramus,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	1,246,231 "," 	2,898 ",2013,12,2013,"61,676,682 ","2,908,274 ",21 ,"$16,820,484 ","$20,930,289 ",$7.20 ,$5.78 
20154,2154,New York Waterway,MB,DO,Bus,Inactive,Full Reporter,Other(Describe),Weehawken,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 ", 	-   , 	-   ,,,,,,,,,,
20154,2154,New York Waterway,MB,PT,Bus,Inactive,Full Reporter,Other(Describe),Weehawken,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 ", 	-   , 	-   ,2002,12,2001,,,,$0 ,$0 ,,
20155,2155,Cumberland County Office on Aging,DR,DO,Bus,Inactive,Full Reporter,Public agency or authority that directly operates all transit service (not a State DOT),Bridgeton,NJ,90730,"Vineland, NJ",56.99," 	87,226 "," 	146,438 ", 	489 ,2007,12,2007,"631,920 ","123,160 ",5 ,"$20,037 ","$2,477,017 ",$20.11 ,$0.16 
20158,2158,Tioga County,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Owego,NY,07732,"Binghamton, NY",69.73," 	155,942 "," 	52,337 ", 	65 ,2014,12,2014,,,,,,,
20158,2158,Tioga County,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Owego,NY,07732,"Binghamton, NY",69.73," 	155,942 "," 	52,337 ", 	65 ,2014,12,2014,,,,,,,
20159,2159,"Atlantic Paratrans of NYC, Inc.",DR,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Staten Island,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	14,648,000 ", 	618 ,2008,6,2008,"7,244,292 ","692,825 ",10 ,"$1,073,276 ","$29,412,610 ",$42.45 ,$1.55 
20160,2160,"Community Transit Lines, Inc. ",CB,DO,Bus,Active,Small Systems Reporter,Private-For-Profit Corporation,PARAMUS,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	324,278 ", 	89 ,2024,12,2024,,,,,,,
20160,2160,"Community Transit Lines, Inc. ",MB,DO,Bus,Inactive,Small Systems Reporter,Private-For-Profit Corporation,PARAMUS,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 	19,426,449 "," 	324,278 ", 	89 ,2012,12,2012,"14,448,484 ","587,935 ",25 ,"$4,373,778 ","$4,331,756 ",$7.37 ,$7.44 
